,filename,labels
17665,C:\Users\nimza\Documents\dd\real\19117.jpg,0
17666,C:\Users\nimza\Documents\dd\real\6089.jpg,0
17667,C:\Users\nimza\Documents\dd\real\19252.jpg,0
17668,C:\Users\nimza\Documents\dd\fakes\0965.jpg,1
17669,C:\Users\nimza\Documents\dd\fakes\20608.jpg,1
17670,C:\Users\nimza\Documents\dd\real\10005.jpg,0
17671,C:\Users\nimza\Documents\dd\real\2659.jpg,0
17672,C:\Users\nimza\Documents\dd\real\0405.jpg,0
17673,C:\Users\nimza\Documents\dd\real\16960.jpg,0
17674,C:\Users\nimza\Documents\dd\real\4568.jpg,0
17675,C:\Users\nimza\Documents\dd\fakes\12897.jpg,1
17676,C:\Users\nimza\Documents\dd\fakes\7642.jpg,1
17677,C:\Users\nimza\Documents\dd\fakes\6581.jpg,1
17678,C:\Users\nimza\Documents\dd\real\18640.jpg,0
17679,C:\Users\nimza\Documents\dd\real\14523.jpg,0
17680,C:\Users\nimza\Documents\dd\real\13972.jpg,0
17681,C:\Users\nimza\Documents\dd\real\15937.jpg,0
17682,C:\Users\nimza\Documents\dd\fakes\18559.jpg,1
17683,C:\Users\nimza\Documents\dd\fakes\14989.jpg,1
17684,C:\Users\nimza\Documents\dd\real\13175.jpg,0
17685,C:\Users\nimza\Documents\dd\fakes\1741.jpg,1
17686,C:\Users\nimza\Documents\dd\real\21060.jpg,0
17687,C:\Users\nimza\Documents\dd\real\11293.jpg,0
17688,C:\Users\nimza\Documents\dd\fakes\3250.jpg,1
17689,C:\Users\nimza\Documents\dd\fakes\10538.jpg,1
17690,C:\Users\nimza\Documents\dd\fakes\3736.jpg,1
17691,C:\Users\nimza\Documents\dd\real\21064.jpg,0
17692,C:\Users\nimza\Documents\dd\fakes\2211.jpg,1
17693,C:\Users\nimza\Documents\dd\real\17176.jpg,0
17694,C:\Users\nimza\Documents\dd\fakes\6776.jpg,1
17695,C:\Users\nimza\Documents\dd\fakes\18766.jpg,1
17696,C:\Users\nimza\Documents\dd\fakes\15441.jpg,1
17697,C:\Users\nimza\Documents\dd\real\0721.jpg,0
17698,C:\Users\nimza\Documents\dd\real\5210.jpg,0
17699,C:\Users\nimza\Documents\dd\fakes\20657.jpg,1
17700,C:\Users\nimza\Documents\dd\real\11087.jpg,0
17701,C:\Users\nimza\Documents\dd\real\6360.jpg,0
17702,C:\Users\nimza\Documents\dd\fakes\14809.jpg,1
17703,C:\Users\nimza\Documents\dd\fakes\15925.jpg,1
17704,C:\Users\nimza\Documents\dd\real\14734.jpg,0
17705,C:\Users\nimza\Documents\dd\fakes\17595.jpg,1
17706,C:\Users\nimza\Documents\dd\fakes\6345.jpg,1
17707,C:\Users\nimza\Documents\dd\real\19094.jpg,0
17708,C:\Users\nimza\Documents\dd\real\1765.jpg,0
17709,C:\Users\nimza\Documents\dd\real\2263.jpg,0
17710,C:\Users\nimza\Documents\dd\real\6361.jpg,0
17711,C:\Users\nimza\Documents\dd\fakes\14436.jpg,1
17712,C:\Users\nimza\Documents\dd\fakes\19597.jpg,1
17713,C:\Users\nimza\Documents\dd\fakes\16682.jpg,1
17714,C:\Users\nimza\Documents\dd\real\10598.jpg,0
17715,C:\Users\nimza\Documents\dd\fakes\14004.jpg,1
17716,C:\Users\nimza\Documents\dd\real\1365.jpg,0
17717,C:\Users\nimza\Documents\dd\real\1672.jpg,0
17718,C:\Users\nimza\Documents\dd\fakes\14297.jpg,1
17719,C:\Users\nimza\Documents\dd\fakes\7361.jpg,1
17720,C:\Users\nimza\Documents\dd\fakes\18130.jpg,1
17721,C:\Users\nimza\Documents\dd\fakes\1729.jpg,1
17722,C:\Users\nimza\Documents\dd\real\0648.jpg,0
17723,C:\Users\nimza\Documents\dd\fakes\12875.jpg,1
17724,C:\Users\nimza\Documents\dd\real\8423.jpg,0
17725,C:\Users\nimza\Documents\dd\real\15930.jpg,0
17726,C:\Users\nimza\Documents\dd\fakes\11063.jpg,1
17727,C:\Users\nimza\Documents\dd\real\7733.jpg,0
17728,C:\Users\nimza\Documents\dd\fakes\15519.jpg,1
17729,C:\Users\nimza\Documents\dd\fakes\14577.jpg,1
17730,C:\Users\nimza\Documents\dd\real\18962.jpg,0
17731,C:\Users\nimza\Documents\dd\fakes\8992.jpg,1
17732,C:\Users\nimza\Documents\dd\fakes\4471.jpg,1
17733,C:\Users\nimza\Documents\dd\fakes\17219.jpg,1
17734,C:\Users\nimza\Documents\dd\fakes\9810.jpg,1
17735,C:\Users\nimza\Documents\dd\fakes\5595.jpg,1
17736,C:\Users\nimza\Documents\dd\real\2018.jpg,0
17737,C:\Users\nimza\Documents\dd\real\12060.jpg,0
17738,C:\Users\nimza\Documents\dd\real\8351.jpg,0
17739,C:\Users\nimza\Documents\dd\fakes\20420.jpg,1
17740,C:\Users\nimza\Documents\dd\real\8290.jpg,0
17741,C:\Users\nimza\Documents\dd\real\5081.jpg,0
17742,C:\Users\nimza\Documents\dd\real\14658.jpg,0
17743,C:\Users\nimza\Documents\dd\fakes\19552.jpg,1
17744,C:\Users\nimza\Documents\dd\fakes\20029.jpg,1
17745,C:\Users\nimza\Documents\dd\fakes\8658.jpg,1
17746,C:\Users\nimza\Documents\dd\real\4120.jpg,0
17747,C:\Users\nimza\Documents\dd\real\17162.jpg,0
17748,C:\Users\nimza\Documents\dd\real\17164.jpg,0
17749,C:\Users\nimza\Documents\dd\fakes\1308.jpg,1
17750,C:\Users\nimza\Documents\dd\fakes\9100.jpg,1
17751,C:\Users\nimza\Documents\dd\real\0282.jpg,0
17752,C:\Users\nimza\Documents\dd\fakes\20119.jpg,1
17753,C:\Users\nimza\Documents\dd\fakes\5135.jpg,1
17754,C:\Users\nimza\Documents\dd\fakes\8678.jpg,1
17755,C:\Users\nimza\Documents\dd\real\13425.jpg,0
17756,C:\Users\nimza\Documents\dd\fakes\0421.jpg,1
17757,C:\Users\nimza\Documents\dd\real\9969.jpg,0
17758,C:\Users\nimza\Documents\dd\fakes\12359.jpg,1
17759,C:\Users\nimza\Documents\dd\fakes\1154.jpg,1
17760,C:\Users\nimza\Documents\dd\fakes\20216.jpg,1
17761,C:\Users\nimza\Documents\dd\fakes\11731.jpg,1
17762,C:\Users\nimza\Documents\dd\real\16425.jpg,0
17763,C:\Users\nimza\Documents\dd\fakes\19547.jpg,1
17764,C:\Users\nimza\Documents\dd\fakes\9735.jpg,1
17765,C:\Users\nimza\Documents\dd\real\3776.jpg,0
17766,C:\Users\nimza\Documents\dd\fakes\0937.jpg,1
17767,C:\Users\nimza\Documents\dd\fakes\1730.jpg,1
17768,C:\Users\nimza\Documents\dd\real\4945.jpg,0
17769,C:\Users\nimza\Documents\dd\real\20976.jpg,0
17770,C:\Users\nimza\Documents\dd\real\16806.jpg,0
17771,C:\Users\nimza\Documents\dd\real\17558.jpg,0
17772,C:\Users\nimza\Documents\dd\real\8167.jpg,0
17773,C:\Users\nimza\Documents\dd\fakes\8717.jpg,1
17774,C:\Users\nimza\Documents\dd\fakes\3161.jpg,1
17775,C:\Users\nimza\Documents\dd\fakes\21076.jpg,1
17776,C:\Users\nimza\Documents\dd\real\2883.jpg,0
17777,C:\Users\nimza\Documents\dd\real\13167.jpg,0
17778,C:\Users\nimza\Documents\dd\real\4385.jpg,0
17779,C:\Users\nimza\Documents\dd\real\1914.jpg,0
17780,C:\Users\nimza\Documents\dd\fakes\20266.jpg,1
17781,C:\Users\nimza\Documents\dd\fakes\14367.jpg,1
17782,C:\Users\nimza\Documents\dd\fakes\6168.jpg,1
17783,C:\Users\nimza\Documents\dd\fakes\16694.jpg,1
17784,C:\Users\nimza\Documents\dd\real\6147.jpg,0
17785,C:\Users\nimza\Documents\dd\real\19455.jpg,0
17786,C:\Users\nimza\Documents\dd\real\3730.jpg,0
17787,C:\Users\nimza\Documents\dd\fakes\13182.jpg,1
17788,C:\Users\nimza\Documents\dd\real\19076.jpg,0
17789,C:\Users\nimza\Documents\dd\real\14050.jpg,0
17790,C:\Users\nimza\Documents\dd\fakes\5470.jpg,1
17791,C:\Users\nimza\Documents\dd\fakes\4526.jpg,1
17792,C:\Users\nimza\Documents\dd\real\13187.jpg,0
17793,C:\Users\nimza\Documents\dd\fakes\9307.jpg,1
17794,C:\Users\nimza\Documents\dd\real\20474.jpg,0
17795,C:\Users\nimza\Documents\dd\real\5012.jpg,0
17796,C:\Users\nimza\Documents\dd\real\14185.jpg,0
17797,C:\Users\nimza\Documents\dd\fakes\7852.jpg,1
17798,C:\Users\nimza\Documents\dd\fakes\8465.jpg,1
17799,C:\Users\nimza\Documents\dd\real\13076.jpg,0
17800,C:\Users\nimza\Documents\dd\real\5008.jpg,0
17801,C:\Users\nimza\Documents\dd\real\13853.jpg,0
17802,C:\Users\nimza\Documents\dd\fakes\7528.jpg,1
17803,C:\Users\nimza\Documents\dd\fakes\20750.jpg,1
17804,C:\Users\nimza\Documents\dd\real\18446.jpg,0
17805,C:\Users\nimza\Documents\dd\real\11772.jpg,0
17806,C:\Users\nimza\Documents\dd\fakes\7991.jpg,1
17807,C:\Users\nimza\Documents\dd\real\16588.jpg,0
17808,C:\Users\nimza\Documents\dd\fakes\11294.jpg,1
17809,C:\Users\nimza\Documents\dd\fakes\11028.jpg,1
17810,C:\Users\nimza\Documents\dd\real\17273.jpg,0
17811,C:\Users\nimza\Documents\dd\real\11645.jpg,0
17812,C:\Users\nimza\Documents\dd\fakes\7899.jpg,1
17813,C:\Users\nimza\Documents\dd\fakes\18828.jpg,1
17814,C:\Users\nimza\Documents\dd\fakes\2594.jpg,1
17815,C:\Users\nimza\Documents\dd\fakes\3998.jpg,1
17816,C:\Users\nimza\Documents\dd\real\17241.jpg,0
17817,C:\Users\nimza\Documents\dd\fakes\15465.jpg,1
17818,C:\Users\nimza\Documents\dd\real\3588.jpg,0
17819,C:\Users\nimza\Documents\dd\real\8891.jpg,0
17820,C:\Users\nimza\Documents\dd\fakes\2941.jpg,1
17821,C:\Users\nimza\Documents\dd\fakes\7564.jpg,1
17822,C:\Users\nimza\Documents\dd\fakes\3594.jpg,1
17823,C:\Users\nimza\Documents\dd\real\13069.jpg,0
17824,C:\Users\nimza\Documents\dd\real\9783.jpg,0
17825,C:\Users\nimza\Documents\dd\real\20810.jpg,0
17826,C:\Users\nimza\Documents\dd\fakes\0503.jpg,1
17827,C:\Users\nimza\Documents\dd\real\2607.jpg,0
17828,C:\Users\nimza\Documents\dd\fakes\15962.jpg,1
17829,C:\Users\nimza\Documents\dd\real\9072.jpg,0
17830,C:\Users\nimza\Documents\dd\real\13198.jpg,0
17831,C:\Users\nimza\Documents\dd\real\2851.jpg,0
17832,C:\Users\nimza\Documents\dd\fakes\2147.jpg,1
17833,C:\Users\nimza\Documents\dd\real\6768.jpg,0
17834,C:\Users\nimza\Documents\dd\real\13119.jpg,0
17835,C:\Users\nimza\Documents\dd\real\9215.jpg,0
17836,C:\Users\nimza\Documents\dd\fakes\16731.jpg,1
17837,C:\Users\nimza\Documents\dd\real\15536.jpg,0
17838,C:\Users\nimza\Documents\dd\fakes\16636.jpg,1
17839,C:\Users\nimza\Documents\dd\fakes\13943.jpg,1
17840,C:\Users\nimza\Documents\dd\fakes\14896.jpg,1
17841,C:\Users\nimza\Documents\dd\fakes\10999.jpg,1
17842,C:\Users\nimza\Documents\dd\fakes\4058.jpg,1
17843,C:\Users\nimza\Documents\dd\fakes\11550.jpg,1
17844,C:\Users\nimza\Documents\dd\real\8056.jpg,0
17845,C:\Users\nimza\Documents\dd\fakes\19878.jpg,1
17846,C:\Users\nimza\Documents\dd\real\12864.jpg,0
17847,C:\Users\nimza\Documents\dd\fakes\18659.jpg,1
17848,C:\Users\nimza\Documents\dd\real\9334.jpg,0
17849,C:\Users\nimza\Documents\dd\real\6069.jpg,0
17850,C:\Users\nimza\Documents\dd\fakes\14529.jpg,1
17851,C:\Users\nimza\Documents\dd\fakes\2353.jpg,1
17852,C:\Users\nimza\Documents\dd\real\6569.jpg,0
17853,C:\Users\nimza\Documents\dd\real\11518.jpg,0
17854,C:\Users\nimza\Documents\dd\real\20694.jpg,0
17855,C:\Users\nimza\Documents\dd\fakes\10983.jpg,1
17856,C:\Users\nimza\Documents\dd\fakes\1428.jpg,1
17857,C:\Users\nimza\Documents\dd\real\21069.jpg,0
17858,C:\Users\nimza\Documents\dd\real\14561.jpg,0
17859,C:\Users\nimza\Documents\dd\fakes\4211.jpg,1
17860,C:\Users\nimza\Documents\dd\real\6947.jpg,0
17861,C:\Users\nimza\Documents\dd\fakes\4402.jpg,1
17862,C:\Users\nimza\Documents\dd\real\12467.jpg,0
17863,C:\Users\nimza\Documents\dd\fakes\7765.jpg,1
17864,C:\Users\nimza\Documents\dd\fakes\4316.jpg,1
17865,C:\Users\nimza\Documents\dd\fakes\0546.jpg,1
17866,C:\Users\nimza\Documents\dd\real\17639.jpg,0
17867,C:\Users\nimza\Documents\dd\real\4291.jpg,0
17868,C:\Users\nimza\Documents\dd\real\4248.jpg,0
17869,C:\Users\nimza\Documents\dd\real\7751.jpg,0
17870,C:\Users\nimza\Documents\dd\real\8204.jpg,0
17871,C:\Users\nimza\Documents\dd\real\6888.jpg,0
17872,C:\Users\nimza\Documents\dd\real\13790.jpg,0
17873,C:\Users\nimza\Documents\dd\fakes\12585.jpg,1
17874,C:\Users\nimza\Documents\dd\real\5266.jpg,0
17875,C:\Users\nimza\Documents\dd\fakes\10018.jpg,1
17876,C:\Users\nimza\Documents\dd\fakes\17062.jpg,1
17877,C:\Users\nimza\Documents\dd\real\12157.jpg,0
17878,C:\Users\nimza\Documents\dd\fakes\18267.jpg,1
17879,C:\Users\nimza\Documents\dd\real\2545.jpg,0
17880,C:\Users\nimza\Documents\dd\fakes\19115.jpg,1
17881,C:\Users\nimza\Documents\dd\fakes\3961.jpg,1
17882,C:\Users\nimza\Documents\dd\real\9071.jpg,0
17883,C:\Users\nimza\Documents\dd\fakes\1215.jpg,1
17884,C:\Users\nimza\Documents\dd\fakes\8017.jpg,1
17885,C:\Users\nimza\Documents\dd\fakes\3342.jpg,1
17886,C:\Users\nimza\Documents\dd\fakes\16158.jpg,1
17887,C:\Users\nimza\Documents\dd\fakes\7289.jpg,1
17888,C:\Users\nimza\Documents\dd\fakes\11322.jpg,1
17889,C:\Users\nimza\Documents\dd\fakes\16718.jpg,1
17890,C:\Users\nimza\Documents\dd\fakes\2550.jpg,1
17891,C:\Users\nimza\Documents\dd\fakes\0907.jpg,1
17892,C:\Users\nimza\Documents\dd\real\12775.jpg,0
17893,C:\Users\nimza\Documents\dd\fakes\3054.jpg,1
17894,C:\Users\nimza\Documents\dd\real\4039.jpg,0
17895,C:\Users\nimza\Documents\dd\real\2309.jpg,0
17896,C:\Users\nimza\Documents\dd\real\15812.jpg,0
17897,C:\Users\nimza\Documents\dd\real\3493.jpg,0
17898,C:\Users\nimza\Documents\dd\real\11040.jpg,0
17899,C:\Users\nimza\Documents\dd\real\14660.jpg,0
17900,C:\Users\nimza\Documents\dd\fakes\11890.jpg,1
17901,C:\Users\nimza\Documents\dd\fakes\18452.jpg,1
17902,C:\Users\nimza\Documents\dd\real\11451.jpg,0
17903,C:\Users\nimza\Documents\dd\fakes\11462.jpg,1
17904,C:\Users\nimza\Documents\dd\fakes\14677.jpg,1
17905,C:\Users\nimza\Documents\dd\fakes\1474.jpg,1
17906,C:\Users\nimza\Documents\dd\fakes\5114.jpg,1
17907,C:\Users\nimza\Documents\dd\fakes\16854.jpg,1
17908,C:\Users\nimza\Documents\dd\fakes\9786.jpg,1
17909,C:\Users\nimza\Documents\dd\real\7793.jpg,0
17910,C:\Users\nimza\Documents\dd\real\6216.jpg,0
17911,C:\Users\nimza\Documents\dd\fakes\8051.jpg,1
17912,C:\Users\nimza\Documents\dd\fakes\18454.jpg,1
17913,C:\Users\nimza\Documents\dd\real\3685.jpg,0
17914,C:\Users\nimza\Documents\dd\fakes\4532.jpg,1
17915,C:\Users\nimza\Documents\dd\fakes\7580.jpg,1
17916,C:\Users\nimza\Documents\dd\fakes\16674.jpg,1
17917,C:\Users\nimza\Documents\dd\fakes\15282.jpg,1
17918,C:\Users\nimza\Documents\dd\real\10642.jpg,0
17919,C:\Users\nimza\Documents\dd\fakes\19373.jpg,1
17920,C:\Users\nimza\Documents\dd\fakes\9635.jpg,1
17921,C:\Users\nimza\Documents\dd\fakes\10594.jpg,1
17922,C:\Users\nimza\Documents\dd\real\12602.jpg,0
17923,C:\Users\nimza\Documents\dd\real\4241.jpg,0
17924,C:\Users\nimza\Documents\dd\fakes\20636.jpg,1
17925,C:\Users\nimza\Documents\dd\fakes\1635.jpg,1
17926,C:\Users\nimza\Documents\dd\real\4402.jpg,0
17927,C:\Users\nimza\Documents\dd\real\15679.jpg,0
17928,C:\Users\nimza\Documents\dd\fakes\8553.jpg,1
17929,C:\Users\nimza\Documents\dd\real\1436.jpg,0
17930,C:\Users\nimza\Documents\dd\real\5107.jpg,0
17931,C:\Users\nimza\Documents\dd\fakes\8620.jpg,1
17932,C:\Users\nimza\Documents\dd\fakes\11908.jpg,1
17933,C:\Users\nimza\Documents\dd\real\8908.jpg,0
17934,C:\Users\nimza\Documents\dd\fakes\17565.jpg,1
17935,C:\Users\nimza\Documents\dd\fakes\21051.jpg,1
17936,C:\Users\nimza\Documents\dd\real\3428.jpg,0
17937,C:\Users\nimza\Documents\dd\real\16668.jpg,0
17938,C:\Users\nimza\Documents\dd\fakes\9983.jpg,1
17939,C:\Users\nimza\Documents\dd\real\19862.jpg,0
17940,C:\Users\nimza\Documents\dd\fakes\1256.jpg,1
17941,C:\Users\nimza\Documents\dd\fakes\7090.jpg,1
17942,C:\Users\nimza\Documents\dd\real\20579.jpg,0
17943,C:\Users\nimza\Documents\dd\real\10889.jpg,0
17944,C:\Users\nimza\Documents\dd\fakes\10718.jpg,1
17945,C:\Users\nimza\Documents\dd\real\19752.jpg,0
17946,C:\Users\nimza\Documents\dd\real\0835.jpg,0
17947,C:\Users\nimza\Documents\dd\real\5427.jpg,0
17948,C:\Users\nimza\Documents\dd\real\3454.jpg,0
17949,C:\Users\nimza\Documents\dd\real\9287.jpg,0
17950,C:\Users\nimza\Documents\dd\fakes\14061.jpg,1
17951,C:\Users\nimza\Documents\dd\fakes\8560.jpg,1
17952,C:\Users\nimza\Documents\dd\fakes\3222.jpg,1
17953,C:\Users\nimza\Documents\dd\real\1800.jpg,0
17954,C:\Users\nimza\Documents\dd\real\5381.jpg,0
17955,C:\Users\nimza\Documents\dd\fakes\0547.jpg,1
17956,C:\Users\nimza\Documents\dd\real\17504.jpg,0
17957,C:\Users\nimza\Documents\dd\real\6843.jpg,0
17958,C:\Users\nimza\Documents\dd\real\2410.jpg,0
17959,C:\Users\nimza\Documents\dd\fakes\2660.jpg,1
17960,C:\Users\nimza\Documents\dd\fakes\12243.jpg,1
17961,C:\Users\nimza\Documents\dd\fakes\21085.jpg,1
17962,C:\Users\nimza\Documents\dd\real\17889.jpg,0
17963,C:\Users\nimza\Documents\dd\real\5646.jpg,0
17964,C:\Users\nimza\Documents\dd\real\14361.jpg,0
17965,C:\Users\nimza\Documents\dd\fakes\13448.jpg,1
17966,C:\Users\nimza\Documents\dd\fakes\0315.jpg,1
17967,C:\Users\nimza\Documents\dd\real\19804.jpg,0
17968,C:\Users\nimza\Documents\dd\real\11462.jpg,0
17969,C:\Users\nimza\Documents\dd\fakes\17377.jpg,1
17970,C:\Users\nimza\Documents\dd\fakes\10831.jpg,1
17971,C:\Users\nimza\Documents\dd\fakes\7158.jpg,1
17972,C:\Users\nimza\Documents\dd\fakes\0450.jpg,1
17973,C:\Users\nimza\Documents\dd\real\8971.jpg,0
17974,C:\Users\nimza\Documents\dd\fakes\14327.jpg,1
17975,C:\Users\nimza\Documents\dd\fakes\5633.jpg,1
17976,C:\Users\nimza\Documents\dd\real\1930.jpg,0
17977,C:\Users\nimza\Documents\dd\fakes\8935.jpg,1
17978,C:\Users\nimza\Documents\dd\real\1982.jpg,0
17979,C:\Users\nimza\Documents\dd\fakes\14874.jpg,1
17980,C:\Users\nimza\Documents\dd\real\12667.jpg,0
17981,C:\Users\nimza\Documents\dd\fakes\8784.jpg,1
17982,C:\Users\nimza\Documents\dd\real\5199.jpg,0
17983,C:\Users\nimza\Documents\dd\real\13937.jpg,0
17984,C:\Users\nimza\Documents\dd\fakes\18462.jpg,1
17985,C:\Users\nimza\Documents\dd\fakes\10215.jpg,1
17986,C:\Users\nimza\Documents\dd\real\3804.jpg,0
17987,C:\Users\nimza\Documents\dd\real\1353.jpg,0
17988,C:\Users\nimza\Documents\dd\real\2142.jpg,0
17989,C:\Users\nimza\Documents\dd\fakes\18732.jpg,1
17990,C:\Users\nimza\Documents\dd\real\5665.jpg,0
17991,C:\Users\nimza\Documents\dd\real\9708.jpg,0
17992,C:\Users\nimza\Documents\dd\fakes\13814.jpg,1
17993,C:\Users\nimza\Documents\dd\fakes\15042.jpg,1
17994,C:\Users\nimza\Documents\dd\fakes\3800.jpg,1
17995,C:\Users\nimza\Documents\dd\real\7891.jpg,0
17996,C:\Users\nimza\Documents\dd\real\12654.jpg,0
17997,C:\Users\nimza\Documents\dd\fakes\8169.jpg,1
17998,C:\Users\nimza\Documents\dd\real\5132.jpg,0
17999,C:\Users\nimza\Documents\dd\fakes\17181.jpg,1
18000,C:\Users\nimza\Documents\dd\fakes\0556.jpg,1
18001,C:\Users\nimza\Documents\dd\fakes\15916.jpg,1
18002,C:\Users\nimza\Documents\dd\real\20386.jpg,0
18003,C:\Users\nimza\Documents\dd\fakes\6045.jpg,1
18004,C:\Users\nimza\Documents\dd\real\0800.jpg,0
18005,C:\Users\nimza\Documents\dd\real\12767.jpg,0
18006,C:\Users\nimza\Documents\dd\real\1872.jpg,0
18007,C:\Users\nimza\Documents\dd\real\6224.jpg,0
18008,C:\Users\nimza\Documents\dd\real\12545.jpg,0
18009,C:\Users\nimza\Documents\dd\fakes\15983.jpg,1
18010,C:\Users\nimza\Documents\dd\real\5530.jpg,0
18011,C:\Users\nimza\Documents\dd\real\19943.jpg,0
18012,C:\Users\nimza\Documents\dd\fakes\16435.jpg,1
18013,C:\Users\nimza\Documents\dd\real\9800.jpg,0
18014,C:\Users\nimza\Documents\dd\fakes\14343.jpg,1
18015,C:\Users\nimza\Documents\dd\real\5237.jpg,0
18016,C:\Users\nimza\Documents\dd\real\2919.jpg,0
18017,C:\Users\nimza\Documents\dd\real\19915.jpg,0
18018,C:\Users\nimza\Documents\dd\real\2067.jpg,0
18019,C:\Users\nimza\Documents\dd\fakes\14945.jpg,1
18020,C:\Users\nimza\Documents\dd\real\20145.jpg,0
18021,C:\Users\nimza\Documents\dd\fakes\2298.jpg,1
18022,C:\Users\nimza\Documents\dd\real\3867.jpg,0
18023,C:\Users\nimza\Documents\dd\real\11516.jpg,0
18024,C:\Users\nimza\Documents\dd\fakes\2009.jpg,1
18025,C:\Users\nimza\Documents\dd\fakes\19422.jpg,1
18026,C:\Users\nimza\Documents\dd\fakes\4319.jpg,1
18027,C:\Users\nimza\Documents\dd\fakes\17844.jpg,1
18028,C:\Users\nimza\Documents\dd\fakes\19540.jpg,1
18029,C:\Users\nimza\Documents\dd\real\1955.jpg,0
18030,C:\Users\nimza\Documents\dd\real\3509.jpg,0
18031,C:\Users\nimza\Documents\dd\fakes\14036.jpg,1
18032,C:\Users\nimza\Documents\dd\real\11610.jpg,0
18033,C:\Users\nimza\Documents\dd\fakes\7438.jpg,1
18034,C:\Users\nimza\Documents\dd\fakes\18894.jpg,1
18035,C:\Users\nimza\Documents\dd\real\13870.jpg,0
18036,C:\Users\nimza\Documents\dd\fakes\12131.jpg,1
18037,C:\Users\nimza\Documents\dd\real\3843.jpg,0
18038,C:\Users\nimza\Documents\dd\fakes\11608.jpg,1
18039,C:\Users\nimza\Documents\dd\real\3530.jpg,0
18040,C:\Users\nimza\Documents\dd\real\8772.jpg,0
18041,C:\Users\nimza\Documents\dd\fakes\19297.jpg,1
18042,C:\Users\nimza\Documents\dd\real\13528.jpg,0
18043,C:\Users\nimza\Documents\dd\real\20313.jpg,0
18044,C:\Users\nimza\Documents\dd\fakes\2001.jpg,1
18045,C:\Users\nimza\Documents\dd\real\19286.jpg,0
18046,C:\Users\nimza\Documents\dd\fakes\16935.jpg,1
18047,C:\Users\nimza\Documents\dd\real\21045.jpg,0
18048,C:\Users\nimza\Documents\dd\fakes\2202.jpg,1
18049,C:\Users\nimza\Documents\dd\real\16358.jpg,0
18050,C:\Users\nimza\Documents\dd\fakes\3564.jpg,1
18051,C:\Users\nimza\Documents\dd\real\8536.jpg,0
18052,C:\Users\nimza\Documents\dd\real\18864.jpg,0
18053,C:\Users\nimza\Documents\dd\fakes\1119.jpg,1
18054,C:\Users\nimza\Documents\dd\real\8198.jpg,0
18055,C:\Users\nimza\Documents\dd\fakes\19579.jpg,1
18056,C:\Users\nimza\Documents\dd\real\3963.jpg,0
18057,C:\Users\nimza\Documents\dd\fakes\17194.jpg,1
18058,C:\Users\nimza\Documents\dd\real\16529.jpg,0
18059,C:\Users\nimza\Documents\dd\real\0884.jpg,0
18060,C:\Users\nimza\Documents\dd\real\20259.jpg,0
18061,C:\Users\nimza\Documents\dd\fakes\12892.jpg,1
18062,C:\Users\nimza\Documents\dd\fakes\7659.jpg,1
18063,C:\Users\nimza\Documents\dd\fakes\5337.jpg,1
18064,C:\Users\nimza\Documents\dd\real\13368.jpg,0
18065,C:\Users\nimza\Documents\dd\fakes\21013.jpg,1
18066,C:\Users\nimza\Documents\dd\real\5960.jpg,0
18067,C:\Users\nimza\Documents\dd\fakes\10053.jpg,1
18068,C:\Users\nimza\Documents\dd\real\4744.jpg,0
18069,C:\Users\nimza\Documents\dd\fakes\8688.jpg,1
18070,C:\Users\nimza\Documents\dd\real\9160.jpg,0
18071,C:\Users\nimza\Documents\dd\fakes\12374.jpg,1
18072,C:\Users\nimza\Documents\dd\real\2135.jpg,0
18073,C:\Users\nimza\Documents\dd\fakes\8906.jpg,1
18074,C:\Users\nimza\Documents\dd\real\16021.jpg,0
18075,C:\Users\nimza\Documents\dd\fakes\9477.jpg,1
18076,C:\Users\nimza\Documents\dd\real\17349.jpg,0
18077,C:\Users\nimza\Documents\dd\fakes\16334.jpg,1
18078,C:\Users\nimza\Documents\dd\fakes\20595.jpg,1
18079,C:\Users\nimza\Documents\dd\real\11520.jpg,0
18080,C:\Users\nimza\Documents\dd\fakes\5417.jpg,1
18081,C:\Users\nimza\Documents\dd\fakes\1948.jpg,1
18082,C:\Users\nimza\Documents\dd\fakes\11242.jpg,1
18083,C:\Users\nimza\Documents\dd\fakes\10854.jpg,1
18084,C:\Users\nimza\Documents\dd\fakes\2213.jpg,1
18085,C:\Users\nimza\Documents\dd\fakes\5620.jpg,1
18086,C:\Users\nimza\Documents\dd\fakes\16980.jpg,1
18087,C:\Users\nimza\Documents\dd\real\14382.jpg,0
18088,C:\Users\nimza\Documents\dd\real\0848.jpg,0
18089,C:\Users\nimza\Documents\dd\real\2627.jpg,0
18090,C:\Users\nimza\Documents\dd\real\5454.jpg,0
18091,C:\Users\nimza\Documents\dd\fakes\20140.jpg,1
18092,C:\Users\nimza\Documents\dd\real\8905.jpg,0
18093,C:\Users\nimza\Documents\dd\fakes\13381.jpg,1
18094,C:\Users\nimza\Documents\dd\real\16748.jpg,0
18095,C:\Users\nimza\Documents\dd\fakes\11574.jpg,1
18096,C:\Users\nimza\Documents\dd\fakes\9665.jpg,1
18097,C:\Users\nimza\Documents\dd\fakes\2130.jpg,1
18098,C:\Users\nimza\Documents\dd\fakes\10057.jpg,1
18099,C:\Users\nimza\Documents\dd\fakes\19347.jpg,1
18100,C:\Users\nimza\Documents\dd\real\18617.jpg,0
